player_id,full_name,email,date_of_birth,age,nationality,position,secondary_position,club,league,market_value_eur,salary_expectation,contract_status,fitness_level,medical_history,last_5_match_performance,skills_rating,weaknesses,goals,assists,preferred_foot,verified_status,likes_from_pros,scouting_score,tactic_fit_score,career_path_suggestions,training_recommendations,profile_rating,created_at,yellow_cards,red_cards,matches_suspended,last_incident_date
209,Brian Traore,brian.traore@football.com,2007-01-21,18,mali,defender,midfielder,JMG Bamako,Mali Premier League,5000000.0,500000.0,Under Contract,97.71,No recent injuries,"{'match_1': {'goals': 0, 'assists': 0}, 'match_2': {'goals': 0, 'assists': 0}, 'match_3': {'goals': 0, 'assists': 0}, 'match_4': {'goals': 0, 'assists': 0}, 'match_5': {'goals': 0, 'assists': 0}}","{'tackling': 87, 'marking': 71, 'heading': 85}",,6.0,1.0,right,False,477,58.05,78.18,Move to a top European league,Improve tackling and positioning,77.79,2025-03-09 18:00:00,6.0,3.0,6.0,2025-02-01
210,Debra Roseo,debra.roseo@football.com,2007-12-18,17,nigeria,defender,midfielder,Napsa Stars,Nigeria Professional Football League,2000000.0,200000.0,Under Contract,89.17,No recent injuries,"{'match_1': {'goals': 0, 'assists': 0}, 'match_2': {'goals': 0, 'assists': 0}, 'match_3': {'goals': 0, 'assists': 0}, 'match_4': {'goals': 0, 'assists': 0}, 'match_5': {'goals': 0, 'assists': 0}}","{'tackling': 67, 'marking': 64, 'heading': 70}",,21.0,13.0,right,True,478,58.48,96.0,Move to a top European league,Improve tackling and positioning,77.97,2025-03-09 18:00:00,6.0,0.0,0.0,2025-02-01
211,Justin Howell,justin.howell@football.com,2008-02-10,17,ghana,midfielder,forward,Future Stars Academy,Nigeria Professional Football League,3000000.0,300000.0,Under Contract,94.62,No recent injuries,"{'match_1': {'goals': 0, 'assists': 1}, 'match_2': {'goals': 0, 'assists': 2}, 'match_3': {'goals': 1, 'assists': 1}, 'match_4': {'goals': 2, 'assists': 0}, 'match_5': {'goals': 1, 'assists': 2}}","{'passing': 94, 'dribbling': 86, 'vision': 97}",,28.0,2.0,right,True,433,53.32,63.48,Move to a top European league,Enhance passing and stamina,70.6,2025-03-09 18:00:00,7.0,1.0,2.0,2025-02-01
212,Adam Velez,adam.velez@football.com,2003-01-02,22,mozambique,defender,midfielder,Ferroviário de Maputo,Nigeria Professional Football League,500000.0,50000.0,Under Contract,71.77,No recent injuries,"{'match_1': {'goals': 0, 'assists': 0}, 'match_2': {'goals': 0, 'assists': 0}, 'match_3': {'goals': 0, 'assists': 0}, 'match_4': {'goals': 0, 'assists': 0}, 'match_5': {'goals': 0, 'assists': 0}}","{'tackling': 78, 'marking': 91, 'heading': 87}",,6.0,6.0,right,True,452,54.02,91.32,Move to a top European league,Improve tackling and positioning,73.75,2025-03-09 18:00:00,7.0,2.0,4.0,2025-02-01
213,Ronnie Kennedy,ronnie.kennedy@football.com,2003-03-03,22,egypt,midfielder,forward,Zamalek,Nigeria Professional Football League,5000000.0,500000.0,Under Contract,97.18,Major injury: Out for season,"{'match_1': {'goals': 2, 'assists': 1}, 'match_2': {'goals': 0, 'assists': 0}, 'match_3': {'goals': 1, 'assists': 2}, 'match_4': {'goals': 1, 'assists': 0}, 'match_5': {'goals': 2, 'assists': 1}}","{'passing': 95, 'dribbling': 77, 'vision': 69}",,10.0,17.0,right,False,375,45.2,93.4,Move to a top European league,Enhance passing and stamina,61.14,2025-03-09 18:00:00,1.0,2.0,4.0,2025-02-01
214,James Roweo,james.roweo@football.com,2003-03-06,22,nigeria,midfielder,forward,Étoile du Congo,Nigeria Professional Football League,3000000.0,300000.0,Under Contract,75.67,No recent injuries,"{'match_1': {'goals': 2, 'assists': 0}, 'match_2': {'goals': 0, 'assists': 0}, 'match_3': {'goals': 1, 'assists': 2}, 'match_4': {'goals': 1, 'assists': 1}, 'match_5': {'goals': 1, 'assists': 1}}","{'passing': 91, 'dribbling': 77, 'vision': 71}",,5.0,12.0,right,True,505,60.07,97.72,Move to a top European league,Enhance passing and stamina,82.38,2025-03-09 18:00:00,3.0,3.0,6.0,2025-02-01
215,Gabriella Smitho,gabriella.smitho@football.com,2003-09-04,21,nigeria,midfielder,forward,Zulte Waregem,Nigeria Professional Football League,3000000.0,300000.0,Under Contract,77.7,No recent injuries,"{'match_1': {'goals': 2, 'assists': 2}, 'match_2': {'goals': 1, 'assists': 1}, 'match_3': {'goals': 0, 'assists': 0}, 'match_4': {'goals': 2, 'assists': 0}, 'match_5': {'goals': 2, 'assists': 2}}","{'passing': 67, 'dribbling': 92, 'vision': 97}",,12.0,6.0,right,True,469,56.24,78.1,Move to a top European league,Enhance passing and stamina,76.48,2025-03-09 18:00:00,9.0,1.0,2.0,2025-02-01
216,Julia Dayo,julia.dayo@football.com,2003-11-06,21,nigeria,midfielder,forward,AS Gbangré,Nigeria Professional Football League,5000000.0,500000.0,Under Contract,71.6,No recent injuries,"{'match_1': {'goals': 2, 'assists': 0}, 'match_2': {'goals': 0, 'assists': 2}, 'match_3': {'goals': 2, 'assists': 1}, 'match_4': {'goals': 2, 'assists': 2}, 'match_5': {'goals': 1, 'assists': 2}}","{'passing': 73, 'dribbling': 61, 'vision': 68}",,29.0,11.0,both,False,378,45.91,80.0,Move to a top European league,Enhance passing and stamina,61.73,2025-03-09 18:00:00,6.0,3.0,6.0,2025-02-01
217,Kristen Rodriguez,kristen.rodriguez@football.com,2004-01-23,21,tunisia,defender,midfielder,Étoile du Sahel,Nigeria Professional Football League,2000000.0,200000.0,Under Contract,98.96,Minor injury: Expected recovery in 1-2 weeks,"{'match_1': {'goals': 0, 'assists': 0}, 'match_2': {'goals': 0, 'assists': 0}, 'match_3': {'goals': 0, 'assists': 0}, 'match_4': {'goals': 0, 'assists': 0}, 'match_5': {'goals': 0, 'assists': 0}}","{'tackling': 64, 'marking': 93, 'heading': 78}",,27.0,13.0,right,True,493,58.99,98.45,Move to a top European league,Improve tackling and positioning,80.42,2025-03-09 18:00:00,9.0,1.0,2.0,2025-02-01
218,Eric Hall,eric.hall@football.com,2004-02-01,21,uganda,midfielder,forward,Bright Stars FC,Nigeria Professional Football League,2000000.0,200000.0,Free Agent,95.56,No recent injuries,"{'match_1': {'goals': 2, 'assists': 2}, 'match_2': {'goals': 1, 'assists': 0}, 'match_3': {'goals': 2, 'assists': 1}, 'match_4': {'goals': 2, 'assists': 1}, 'match_5': {'goals': 2, 'assists': 1}}","{'passing': 66, 'dribbling': 98, 'vision': 76}",,27.0,12.0,left,True,454,54.5,78.34,Move to a top European league,Enhance passing and stamina,74.0,2025-03-09 18:00:00,7.0,0.0,0.0,2025-02-01
219,Bubacarr Jobe,bubacarr.jobe@football.com,2004-05-28,20,gambia,forward,midfielder,Steve Biko,Nigeria Professional Football League,1500000.0,150000.0,Under Contract,97.4,Major injury: Out for season,"{'match_1': {'goals': 0, 'assists': 0}, 'match_2': {'goals': 0, 'assists': 2}, 'match_3': {'goals': 1, 'assists': 2}, 'match_4': {'goals': 2, 'assists': 1}, 'match_5': {'goals': 2, 'assists': 1}}","{'finishing': 85, 'dribbling': 86, 'speed': 87}",,26.0,1.0,right,True,374,45.72,80.14,Move to a top European league,Work on finishing and speed,61.03,2025-03-09 18:00:00,8.0,1.0,2.0,2025-02-01
220,Shannon Masseyo,shannon.masseyo@football.com,2005-09-02,19,nigeria,midfielder,forward,Mavlon,Nigeria Professional Football League,500000.0,50000.0,Under Contract,95.42,Minor injury: Expected recovery in 1-2 weeks,"{'match_1': {'goals': 1, 'assists': 0}, 'match_2': {'goals': 0, 'assists': 0}, 'match_3': {'goals': 1, 'assists': 0}, 'match_4': {'goals': 1, 'assists': 2}, 'match_5': {'goals': 0, 'assists': 1}}","{'passing': 79, 'dribbling': 65, 'vision': 67}",,9.0,15.0,both,False,546,65.66,73.29,Move to a top European league,Enhance passing and stamina,89.09,2025-03-09 18:00:00,5.0,3.0,6.0,2025-02-01
221,Jamie Sheltono,jamie.sheltono@football.com,2006-03-01,19,nigeria,midfielder,forward,Hassania Agadir,Nigeria Professional Football League,500000.0,50000.0,Under Contract,84.39,No recent injuries,"{'match_1': {'goals': 1, 'assists': 1}, 'match_2': {'goals': 1, 'assists': 0}, 'match_3': {'goals': 0, 'assists': 0}, 'match_4': {'goals': 1, 'assists': 2}, 'match_5': {'goals': 1, 'assists': 2}}","{'passing': 91, 'dribbling': 78, 'vision': 91}",,23.0,5.0,left,False,542,65.23,61.27,Move to a top European league,Enhance passing and stamina,88.47,2025-03-09 18:00:00,9.0,1.0,2.0,2025-02-01
222,Timothya Hancocko,timothya.hancocko@football.com,2006-03-12,19,nigeria,forward,midfielder,G12 Football Academy,Nigeria Professional Football League,5000000.0,500000.0,Free Agent,97.72,No recent injuries,"{'match_1': {'goals': 0, 'assists': 1}, 'match_2': {'goals': 1, 'assists': 0}, 'match_3': {'goals': 1, 'assists': 2}, 'match_4': {'goals': 2, 'assists': 2}, 'match_5': {'goals': 1, 'assists': 1}}","{'finishing': 78, 'dribbling': 83, 'speed': 83}",,3.0,2.0,right,True,462,56.07,77.32,Move to a top European league,Work on finishing and speed,75.39,2025-03-09 18:00:00,9.0,3.0,6.0,2025-02-01
223,Kimberlya Wilsono,kimberlya.wilsono@football.com,2006-03-27,18,nigeria,forward,midfielder,Ajaccio,Nigeria Professional Football League,1500000.0,150000.0,Free Agent,99.08,Minor injury: Expected recovery in 1-2 weeks,"{'match_1': {'goals': 2, 'assists': 1}, 'match_2': {'goals': 2, 'assists': 0}, 'match_3': {'goals': 2, 'assists': 0}, 'match_4': {'goals': 0, 'assists': 0}, 'match_5': {'goals': 2, 'assists': 2}}","{'finishing': 76, 'dribbling': 77, 'speed': 71}",,25.0,10.0,left,False,385,47.57,86.2,Move to a top European league,Work on finishing and speed,62.81,2025-03-09 18:00:00,5.0,0.0,0.0,2025-02-01
224,Jamesa Penao,jamesa.penao@football.com,2006-08-28,18,nigeria,forward,midfielder,Ocean FC,Nigeria Professional Football League,3000000.0,300000.0,Under Contract,85.08,Minor injury: Expected recovery in 1-2 weeks,"{'match_1': {'goals': 1, 'assists': 1}, 'match_2': {'goals': 0, 'assists': 2}, 'match_3': {'goals': 1, 'assists': 1}, 'match_4': {'goals': 1, 'assists': 2}, 'match_5': {'goals': 1, 'assists': 0}}","{'finishing': 82, 'dribbling': 77, 'speed': 75}",,22.0,13.0,right,True,507,61.45,87.6,Move to a top European league,Work on finishing and speed,82.64,2025-03-09 18:00:00,9.0,3.0,6.0,2025-02-01
225,Lisa Wiseo,lisa.wiseo@football.com,2006-09-06,18,nigeria,defender,midfielder,ANAFOOT,Nigeria Professional Football League,5000000.0,500000.0,Under Contract,75.27,No recent injuries,"{'match_1': {'goals': 0, 'assists': 0}, 'match_2': {'goals': 0, 'assists': 0}, 'match_3': {'goals': 0, 'assists': 0}, 'match_4': {'goals': 0, 'assists': 0}, 'match_5': {'goals': 0, 'assists': 0}}","{'tackling': 75, 'marking': 95, 'heading': 82}",Slow speed,16.0,5.0,right,False,458,55.93,60.26,Move to a top European league,Improve tackling and positioning,74.76,2025-03-09 18:00:00,4.0,3.0,6.0,2025-02-01
226,Shawn Traore,shawn.traore@football.com,2006-11-20,18,mali,midfielder,forward,Afrique Football Élite,Nigeria Professional Football League,500000.0,50000.0,Free Agent,89.76,No recent injuries,"{'match_1': {'goals': 2, 'assists': 1}, 'match_2': {'goals': 1, 'assists': 2}, 'match_3': {'goals': 1, 'assists': 1}, 'match_4': {'goals': 0, 'assists': 2}, 'match_5': {'goals': 1, 'assists': 2}}","{'passing': 81, 'dribbling': 98, 'vision': 92}",,3.0,17.0,right,True,423,51.95,92.04,Move to a top European league,Enhance passing and stamina,69.07,2025-03-09 18:00:00,7.0,2.0,4.0,2025-02-01
227,Susan Daniel,susan.daniel@football.com,2007-02-18,18,south africa,forward,midfielder,Mamelodi Sundowns,Nigeria Professional Football League,2000000.0,200000.0,Under Contract,99.26,Minor injury: Expected recovery in 1-2 weeks,"{'match_1': {'goals': 2, 'assists': 0}, 'match_2': {'goals': 0, 'assists': 2}, 'match_3': {'goals': 0, 'assists': 0}, 'match_4': {'goals': 1, 'assists': 0}, 'match_5': {'goals': 0, 'assists': 1}}","{'finishing': 83, 'dribbling': 79, 'speed': 92}",,28.0,8.0,right,False,458,55.92,79.7,Move to a top European league,Work on finishing and speed,74.74,2025-03-09 18:00:00,6.0,3.0,6.0,2025-02-01
228,Michele Terrello,michele.terrello@football.com,2007-06-25,17,nigeria,midfielder,forward,IFK Uddevalla,Nigeria Professional Football League,2000000.0,200000.0,Under Contract,96.16,No recent injuries,"{'match_1': {'goals': 1, 'assists': 2}, 'match_2': {'goals': 0, 'assists': 1}, 'match_3': {'goals': 0, 'assists': 2}, 'match_4': {'goals': 0, 'assists': 0}, 'match_5': {'goals': 0, 'assists': 1}}","{'passing': 90, 'dribbling': 99, 'vision': 67}",,27.0,19.0,right,True,464,56.87,80.83,Move to a top European league,Enhance passing and stamina,75.67,2025-03-09 18:00:00,4.0,2.0,4.0,2025-02-01
229,Justin Wareo,justin.wareo@football.com,2007-07-01,17,nigeria,defender,midfielder,FC Argenteuil,Nigeria Professional Football League,1500000.0,150000.0,Under Contract,95.85,Major injury: Out for season,"{'match_1': {'goals': 0, 'assists': 0}, 'match_2': {'goals': 0, 'assists': 0}, 'match_3': {'goals': 0, 'assists': 0}, 'match_4': {'goals': 0, 'assists': 0}, 'match_5': {'goals': 0, 'assists': 0}}","{'tackling': 69, 'marking': 60, 'heading': 80}",,13.0,18.0,left,True,471,57.72,98.47,Move to a top European league,Improve tackling and positioning,76.88,2025-03-09 18:00:00,10.0,1.0,2.0,2025-02-01
230,Antonioa Phelpso,antonioa.phelpso@football.com,2007-09-10,17,nigeria,forward,midfielder,Morkved Sports,Nigeria Professional Football League,1500000.0,150000.0,Under Contract,98.01,No recent injuries,"{'match_1': {'goals': 1, 'assists': 2}, 'match_2': {'goals': 0, 'assists': 2}, 'match_3': {'goals': 2, 'assists': 1}, 'match_4': {'goals': 0, 'assists': 0}, 'match_5': {'goals': 2, 'assists': 0}}","{'finishing': 84, 'dribbling': 91, 'speed': 69}",,20.0,15.0,right,False,449,55.17,71.38,Move to a top European league,Work on finishing and speed,73.24,2025-03-09 18:00:00,9.0,1.0,2.0,2025-02-01
231,Jennifer Anderson,jennifer.anderson@football.com,2007-11-24,17,burkina faso,midfielder,forward,Rahimo,Nigeria Professional Football League,5000000.0,500000.0,Under Contract,96.82,No recent injuries,"{'match_1': {'goals': 1, 'assists': 2}, 'match_2': {'goals': 2, 'assists': 1}, 'match_3': {'goals': 1, 'assists': 1}, 'match_4': {'goals': 1, 'assists': 1}, 'match_5': {'goals': 1, 'assists': 2}}","{'passing': 68, 'dribbling': 79, 'vision': 79}",,21.0,3.0,right,True,479,58.62,90.47,Move to a top European league,Enhance passing and stamina,78.17,2025-03-09 18:00:00,6.0,3.0,6.0,2025-02-01
232,Kevin Shelton,kevin.shelton@football.com,2008-12-20,16,ghana,defender,midfielder,Future Stars Academy,Nigeria Professional Football League,500000.0,50000.0,Under Contract,93.29,Minor injury: Expected recovery in 1-2 weeks,"{'match_1': {'goals': 0, 'assists': 0}, 'match_2': {'goals': 0, 'assists': 0}, 'match_3': {'goals': 0, 'assists': 0}, 'match_4': {'goals': 0, 'assists': 0}, 'match_5': {'goals': 0, 'assists': 0}}","{'tackling': 99, 'marking': 66, 'heading': 70}",,21.0,11.0,right,True,537,65.49,82.99,Move to a top European league,Improve tackling and positioning,87.56,2025-03-09 18:00:00,5.0,2.0,4.0,2025-02-01
233,Williama Pearsono,williama.pearsono@football.com,,0,nigeria,forward,midfielder,Dragons de l'Ouémé,Nigeria Professional Football League,1500000.0,150000.0,Under Contract,91.55,No recent injuries,"{'match_1': {'goals': 0, 'assists': 0}, 'match_2': {'goals': 2, 'assists': 0}, 'match_3': {'goals': 0, 'assists': 2}, 'match_4': {'goals': 0, 'assists': 0}, 'match_5': {'goals': 2, 'assists': 0}}","{'finishing': 80, 'dribbling': 97, 'speed': 78}",,12.0,1.0,right,False,434,58.61,88.03,Move to a top European league,Work on finishing and speed,70.87,2025-03-09 18:00:00,10.0,2.0,4.0,2025-02-01
234,Gregorya Woodo,gregorya.woodo@football.com,2003-02-06,22,nigeria,forward,midfielder,Bayern Munich II,Nigeria Professional Football League,1500000.0,150000.0,Under Contract,77.94,No recent injuries,"{'match_1': {'goals': 1, 'assists': 2}, 'match_2': {'goals': 0, 'assists': 0}, 'match_3': {'goals': 1, 'assists': 2}, 'match_4': {'goals': 2, 'assists': 0}, 'match_5': {'goals': 1, 'assists': 1}}","{'finishing': 74, 'dribbling': 65, 'speed': 69}",,21.0,14.0,right,True,501,59.64,76.71,Move to a top European league,Work on finishing and speed,81.77,2025-03-09 18:00:00,2.0,3.0,6.0,2025-02-01
235,Brandon Diop,brandon.diop@football.com,2004-01-01,21,senegal,midfielder,forward,US Gorée,Senegal Premier League,3000000.0,300000.0,Under Contract,88.64,No recent injuries,"{'match_1': {'goals': 1, 'assists': 1}, 'match_2': {'goals': 1, 'assists': 1}, 'match_3': {'goals': 2, 'assists': 0}, 'match_4': {'goals': 0, 'assists': 1}, 'match_5': {'goals': 2, 'assists': 2}}","{'passing': 75, 'dribbling': 70, 'vision': 94}",,23.0,18.0,right,True,532,63.48,71.17,Move to a top European league,Enhance passing and stamina,86.83,2025-03-09 18:00:00,5.0,2.0,4.0,2025-02-01
236,Joshuaa Zamorao,joshuaa.zamorao@football.com,2004-01-14,21,nigeria,forward,midfielder,Têxtil do Púnguè,Nigeria Professional Football League,5000000.0,500000.0,Under Contract,85.64,No recent injuries,"{'match_1': {'goals': 1, 'assists': 0}, 'match_2': {'goals': 1, 'assists': 2}, 'match_3': {'goals': 1, 'assists': 0}, 'match_4': {'goals': 0, 'assists': 2}, 'match_5': {'goals': 1, 'assists': 1}}","{'finishing': 67, 'dribbling': 87, 'speed': 62}",,17.0,17.0,both,False,452,54.28,81.85,Move to a top European league,Work on finishing and speed,73.68,2025-03-09 18:00:00,1.0,3.0,6.0,2025-02-01
237,Lindsey Cruz,lindsey.cruz@football.com,2004-02-03,21,egypt,defender,midfielder,Al Ahly,Nigeria Professional Football League,3000000.0,300000.0,Under Contract,95.86,No recent injuries,"{'match_1': {'goals': 0, 'assists': 0}, 'match_2': {'goals': 0, 'assists': 0}, 'match_3': {'goals': 0, 'assists': 0}, 'match_4': {'goals': 0, 'assists': 0}, 'match_5': {'goals': 0, 'assists': 0}}","{'tackling': 61, 'marking': 73, 'heading': 88}",,6.0,10.0,right,True,449,54.01,75.0,Move to a top European league,Improve tackling and positioning,73.3,2025-03-09 18:00:00,9.0,1.0,2.0,2025-02-01
238,Michelle Wallaceo,michelle.wallaceo@football.com,2004-04-15,20,nigeria,goalkeeper,,Giant Brillars,Nigeria Professional Football League,3000000.0,300000.0,Under Contract,84.75,No recent injuries,"{'match_1': {'goals': 0, 'assists': 0}, 'match_2': {'goals': 0, 'assists': 0}, 'match_3': {'goals': 0, 'assists': 0}, 'match_4': {'goals': 0, 'assists': 0}, 'match_5': {'goals': 0, 'assists': 0}}","{'handling': 90, 'reflexes': 91, 'positioning': 84}",,0.0,0.0,left,True,479,57.64,68.92,Move to a top European league,Focus on reflexes and distribution,78.06,2025-03-09 18:00:00,1.0,2.0,4.0,2025-02-01
239,Jose Hopkins,jose.hopkins@football.com,2004-04-25,20,central african republic,forward,midfielder,AS Tempête Mocaf,Nigeria Professional Football League,5000000.0,500000.0,Under Contract,73.83,No recent injuries,"{'match_1': {'goals': 2, 'assists': 1}, 'match_2': {'goals': 2, 'assists': 1}, 'match_3': {'goals': 0, 'assists': 2}, 'match_4': {'goals': 1, 'assists': 1}, 'match_5': {'goals': 1, 'assists': 2}}","{'finishing': 62, 'dribbling': 60, 'speed': 74}",,15.0,9.0,right,False,477,57.42,93.57,Move to a top European league,Work on finishing and speed,77.74,2025-03-09 18:00:00,10.0,2.0,4.0,2025-02-01
240,Tiffanya Nealo,tiffanya.nealo@football.com,2004-04-26,20,nigeria,forward,midfielder,Saint-Étienne,Nigeria Professional Football League,2000000.0,200000.0,Under Contract,70.15,Minor injury: Expected recovery in 1-2 weeks,"{'match_1': {'goals': 0, 'assists': 1}, 'match_2': {'goals': 2, 'assists': 1}, 'match_3': {'goals': 0, 'assists': 0}, 'match_4': {'goals': 0, 'assists': 2}, 'match_5': {'goals': 1, 'assists': 2}}","{'finishing': 79, 'dribbling': 81, 'speed': 93}",,25.0,19.0,right,False,516,61.94,79.03,Move to a top European league,Work on finishing and speed,84.2,2025-03-09 18:00:00,1.0,2.0,4.0,2025-02-01
241,Kristi Andrewso,kristi.andrewso@football.com,2004-11-11,20,nigeria,midfielder,forward,Simba FC,Nigeria Professional Football League,2000000.0,200000.0,Under Contract,90.34,No recent injuries,"{'match_1': {'goals': 1, 'assists': 2}, 'match_2': {'goals': 1, 'assists': 2}, 'match_3': {'goals': 1, 'assists': 2}, 'match_4': {'goals': 0, 'assists': 2}, 'match_5': {'goals': 0, 'assists': 0}}","{'passing': 92, 'dribbling': 68, 'vision': 62}",,5.0,20.0,right,True,455,55.0,93.89,Move to a top European league,Enhance passing and stamina,74.29,2025-03-09 18:00:00,7.0,1.0,2.0,2025-02-01
