full_name,license_number,region,country,top_clients,verified_status,total_clients,success_rate,avg_contract_value,best_negotiated_contract,preferred_contract_terms,contact_email,phone_number,profile_rating,years_experience,languages_spoken,specialization,last_contract_date,agency_affiliation
Sheila Stein,FA181E8DBC,East Africa,Djibouti,"Aymen Dahmen, Youssef Msakni",False,61,93.43,9400677.03,"€13,762,493.68 - Chancel Mbemba",Experience-based Scaling,sheila.stein@clarke-humphrey.biz,+253394756469,4.63,12,"Arabic, English, Swahili, French","International Transfers, Player Marketing",2024-09-26,Parker-Conrad
Hannah Garcia,FA85FEFCED,Central Africa,Chad,"Inaki Williams, Riyad Mahrez, André Onana",True,6,81.27,905916.98,"€3,006,673.44 - Victor Osimhen",Long-term Development Focus,hannah.garcia@ellison.org,+235713480180,4.79,16,"Arabic, English, French, Portuguese","Career Development, Talent Scouting, Contract Negotiation",2024-09-03,Richardson LLC
Kevin Johnson,FA05EDC3AB,Southern Africa,Eswatini (Swaziland),"Vincent Aboubakar, Aymen Dahmen, Michael Olunga",True,86,65.54,5478293.63,"€16,777,145.53 - Kalidou Koulibaly",Medical & Injury Coverage,kevin.johnson@trevino.com,+268682212474,4.12,29,"French, Portuguese, Swahili","Talent Scouting, International Transfers",2025-01-15,"Boone, Salas and Campbell"
Jessica Brooks,FAE4510428,East Africa,Rwanda,"Percy Tau, Kalidou Koulibaly",False,48,84.85,5406364.36,"€12,298,957.46 - Kalidou Koulibaly",Loyalty Bonus Included,jessica.brooks@watson-powers.net,+250861026026,4.61,9,"English, Swahili, Spanish","Contract Negotiation, Talent Scouting",2024-11-10,"Miller, Brown and Munoz"
Virginia Marshall,FA3F6D21F1,Central Africa,Equatorial Guinea,"Yassine Bounou, Mohamed Salah, Chancel Mbemba, Kalidou Koulibaly",False,9,92.24,12439356.59,"€14,765,674.69 - Mbwana Samatta",No-trade Clause,virginia.marshall@hunter.org,+240727259519,3.56,13,"Arabic, English, Portuguese, French","International Transfers, Contract Negotiation",2024-07-15,Johnson-Horton
Cheyenne Park,FA4B88E4AE,Central Africa,Chad,"Victor Osimhen, Anis Ben Slimane, Kalidou Koulibaly",True,76,85.3,14579071.59,"€14,933,593.84 - Seifeddine Jaziri",Appearance-based Bonuses,cheyenne.park@hodges.com,+235139716088,4.41,18,"Swahili, French, English","Career Development, Talent Scouting",2024-05-19,"Carter, Cantu and Miller"
Donald Allen,FAFF13B19B,Central Africa,Republic of the Congo,"Vincent Aboubakar, Youssef Msakni, Achraf Hakimi, Aymen Balbouli",False,50,67.89,9056220.11,"€16,554,723.96 - Wilfried Zaha",Incentive-driven Performance,donald.allen@brooks-vaughn.com,+242522262274,4.66,29,"Spanish, English, French, Portuguese","Career Development, Contract Negotiation",2024-11-09,Brown-Martin
Richard Warren,FA00C5C7AF,East Africa,Zimbabwe,"Seifeddine Jaziri, André Onana",True,75,76.81,421442.44,"€5,774,301.70 - Victor Osimhen",No-trade Clause,richard.warren@bender-gilmore.com,+263947483194,4.83,24,"Arabic, Spanish, French","Talent Scouting, International Transfers",2024-07-17,"Carter, Murphy and Davies"
William Johnson,FA0A0FB558,Central Africa,Central African Republic,"Aymen Balbouli, Chancel Mbemba",True,100,90.9,6957136.03,"€22,362,336.87 - Victor Osimhen",Medical & Injury Coverage,william.johnson@moyer.org,+236803336456,4.71,25,"French, English, Arabic, Swahili","Player Marketing, Talent Scouting, Career Development",2024-03-04,"Hall, Juarez and Allen"
Lisa Thomas,FA18F12C88,Southern Africa,Eswatini (Swaziland),"Yassine Bounou, Mbwana Samatta, Michael Olunga, Youssef Msakni",True,9,80.76,1894143.04,"€6,718,541.79 - Seifeddine Jaziri",Championship Clause Activation,lisa.thomas@gross-chen.com,+268923786890,4.04,26,"Portuguese, Swahili","Contract Negotiation, International Transfers",2024-07-12,Lee-Thornton
Antonio Miller,FAA8010518,Southern Africa,Lesotho,"Vincent Aboubakar, Edmond Tapsoba, Wilfried Zaha",False,98,97.21,8987299.42,"€14,021,556.98 - Thomas Partey",Performance-based + Image Rights,antonio.miller@martinez.biz,+266263186444,4.82,30,"Spanish, Swahili","International Transfers, Career Development, Talent Scouting",2024-07-05,Young-Mcmahon
John Smith,FAA8D65876,Central Africa,Gabon,"Ali Maâloul, Aymen Balbouli",False,33,79.5,1189321.77,"€21,935,504.86 - Sadio Mané",Renewal Option at Club’s Discretion,john.smith@brown-velasquez.com,+241902669436,4.39,15,"English, Swahili, Arabic","Career Development, International Transfers",2024-08-17,Hendrix-Baker
Brian Adkins,FA6434736A,North Africa,Sudan,"Mbwana Samatta, Kalidou Koulibaly",False,93,61.16,50486.93,"€3,369,349.35 - Wahbi Khazri",Incentive-driven Performance,brian.adkins@williams.com,+249082545010,4.41,4,"Spanish, French, English, Arabic","International Transfers, Contract Negotiation",2024-08-22,Simmons and Sons
Michael James,FA79B84FFF,East Africa,Ethiopia,"Mbwana Samatta, Aymen Dahmen, Samuel Chukwueze, Achraf Hakimi",True,75,64.26,3355453.85,"€21,132,295.86 - Kalidou Koulibaly",Buyout Clause Protection,michael.james@briggs.biz,+251697612699,3.72,21,"Spanish, Arabic, Swahili, French","Youth Development, Player Marketing",2024-11-11,"Good, Ponce and Wilkerson"
Christopher Sanchez,FAA252ABEB,Southern Africa,Lesotho,"Frank Kessié, Victor Osimhen",False,65,68.01,3234481.75,"€17,354,729.41 - Wahbi Khazri",Endorsement Deal Integration,christopher.sanchez@ball.info,+266023275703,3.5,26,"French, Spanish, English","Talent Scouting, Contract Negotiation, Player Marketing",2024-10-10,Thornton-Coffey
Antonio Shepherd,FA0A2C0B55,East Africa,Burundi,"Anis Ben Slimane, Achraf Hakimi",True,28,63.92,7018920.02,"€13,175,406.46 - Yassine Bounou",Balanced Terms with Bonuses,antonio.shepherd@williams.com,+257653594750,4.54,8,"Portuguese, Arabic, French","Player Marketing, Career Development, Contract Negotiation",2024-07-24,"Allen, Murray and Rogers"
Megan Davis,FAE2A72402,North Africa,Sudan,"Michael Olunga, Aymen Balbouli",False,55,84.77,412142.96,"€10,433,828.26 - Wilfried Zaha",Market Value Dependent,megan.davis@bond.biz,+249001150143,4.56,20,"Spanish, Arabic, Portuguese, Swahili","International Transfers, Career Development",2025-02-06,Cunningham PLC
Kimberly Davis,FA35EAC33C,North Africa,Morocco,"Aymen Dahmen, Achraf Hakimi, Inaki Williams, Kalidou Koulibaly",False,24,81.08,630398.21,"€5,801,193.02 - Frank Kessié",Relegation Release Clause,kimberly.davis@burnett.org,+212661988513,4.23,11,"Portuguese, Spanish, Arabic","Career Development, Player Marketing",2024-09-06,Robertson-Harris
Edward Ramos,FAAC30B44D,Southern Africa,Lesotho,"Achraf Hakimi, Inaki Williams, Édouard Mendy",False,100,77.74,2033707.41,"€10,358,666.13 - Yassine Bounou",Relegation Release Clause,edward.ramos@miller.com,+266323454272,4.89,28,"Arabic, Swahili, French, Portuguese","International Transfers, Player Marketing, Career Development",2024-08-15,"Moss, Jones and Craig"
Christopher Reilly,FA930BE505,Southern Africa,Namibia,"Frank Kessié, Achraf Hakimi, Yassine Bounou, Édouard Mendy",True,11,75.94,14177718.05,"€18,647,981.36 - Frank Kessié",Experience-based Scaling,christopher.reilly@little-jenkins.com,+264713995177,3.79,24,"Spanish, Portuguese, Swahili, French","International Transfers, Career Development, Contract Negotiation",2025-02-11,Davis-Ellison
Jacob Abbott,FA6E2E698B,Central Africa,Cameroon,"Aymen Dahmen, Seifeddine Jaziri, Edmond Tapsoba",True,65,79.81,11007366.68,"€21,357,751.17 - Chancel Mbemba",Sponsorship-linked Earnings,jacob.abbott@morrison.com,+237422273705,4.9,17,"French, Arabic, Portuguese","Youth Development, International Transfers",2025-02-05,Santiago-Odom
Michelle Taylor,FA621FF3B9,North Africa,Sudan,"André Onana, Mohamed Salah, Youssef Msakni, Inaki Williams",False,67,79.05,1572373.05,"€7,569,000.79 - Victor Osimhen",Appearance-based Bonuses,michelle.taylor@calderon.com,+249238257069,4.69,30,"Spanish, French, Arabic","Career Development, Player Marketing",2024-05-23,Trujillo and Sons
Sara Johnson,FADBA32FCB,Southern Africa,Eswatini (Swaziland),"Seifeddine Jaziri, Youssef Msakni, Patson Daka",True,18,93.04,11817159.87,"€22,120,464.09 - Percy Tau",Buyout Clause Protection,sara.johnson@gonzalez.com,+268722848920,3.67,8,"English, Arabic, Spanish, Portuguese","Career Development, Talent Scouting",2024-12-03,Mcconnell Inc
Susan Terry,FAE60E69D1,Central Africa,Chad,"Michael Olunga, Achraf Hakimi",True,45,76.64,4251025.09,"€14,684,718.94 - Wilfried Zaha",Championship Clause Activation,susan.terry@scott.info,+235255585905,3.96,30,"Swahili, English, Arabic, French","Talent Scouting, International Transfers, Player Marketing",2024-07-03,"Choi, Mcguire and Brown"
Elaine Perkins,FA53AC9394,Southern Africa,Eswatini (Swaziland),"Mohamed Salah, Vincent Aboubakar, Patson Daka, Samuel Chukwueze",False,71,61.76,7919936.78,"€11,724,533.51 - Wilfried Zaha",Revenue-sharing from Transfers,elaine.perkins@thomas.com,+268576382998,3.65,5,"French, Swahili, Portuguese, Spanish","Player Marketing, Youth Development, Talent Scouting",2024-07-11,Smith and Sons
Laura Johnston,FABD7CD357,West Africa,Gambia,"Mbwana Samatta, Edmond Tapsoba",True,51,89.07,14298381.37,"€16,439,392.38 - Victor Osimhen",Market Value Dependent,laura.johnston@schultz.com,+220359765197,4.23,22,"Spanish, Swahili, French, Portuguese","Youth Development, Player Marketing",2024-06-16,"Serrano, Sims and Cross"
Amy Wallace,FA3615281C,East Africa,Zambia,"Wilfried Zaha, Anis Ben Slimane, Michael Olunga",True,32,79.51,931363.62,"€12,153,874.32 - Vincent Aboubakar",Buyout Clause Protection,amy.wallace@rice.net,+260734017286,4.88,1,"French, English","Youth Development, Player Marketing, International Transfers",2024-12-14,Anderson PLC
Elizabeth Perez,FA1C1431A6,Southern Africa,South Africa,"Kalidou Koulibaly, Edmond Tapsoba, Seifeddine Jaziri, Aymen Dahmen",False,21,96.16,4355455.07,"€21,224,006.55 - Aymen Dahmen",Renewal Option at Club’s Discretion,elizabeth.perez@peters.com,+27790464440,4.25,8,"Spanish, Swahili, Portuguese, French","Talent Scouting, Youth Development",2024-11-16,"Landry, Anderson and Mitchell"
Julie Baxter,FA25C4786C,Southern Africa,Lesotho,"Sadio Mané, André Onana, Yassine Bounou, Inaki Williams",False,23,89.35,7211205.82,"€20,610,147.66 - Achraf Hakimi",Balanced Terms with Bonuses,julie.baxter@park-butler.com,+266218404533,4.96,15,"English, Portuguese","Talent Scouting, Contract Negotiation, International Transfers",2024-06-24,"Reynolds, Ross and Thompson"
Jennifer Valdez,FA528E6CC6,West Africa,Guinea-Bissau,"Achraf Hakimi, Victor Osimhen, Yassine Bounou, Frank Kessié",True,85,64.69,9406619.59,"€22,083,827.66 - Inaki Williams",Loyalty Bonus Included,jennifer.valdez@lawrence-weaver.com,+245846394020,4.88,18,"English, Arabic, French, Portuguese","Career Development, International Transfers",2024-04-17,Bryant Ltd
Carol Chen,FA0A4AEA91,North Africa,Algeria,"Ali Maâloul, Patson Daka, Michael Olunga, Yassine Bounou",False,60,77.7,10223246.11,"€19,061,869.68 - Yassine Bounou",No-trade Clause,carol.chen@henson.com,+213302041320,3.71,14,"Spanish, Swahili, Portuguese, Arabic","International Transfers, Career Development",2024-11-19,"Chen, Taylor and Roth"
Carla Robinson,FAEA633EBD,East Africa,Uganda,"Wilfried Zaha, Thomas Partey, André Onana, Karl Toko Ekambi",True,56,93.02,3309159.62,"€3,601,918.94 - Thomas Partey",Signing-on Fee Included,carla.robinson@harper.biz,+256438896547,4.47,4,"Portuguese, Spanish","Contract Negotiation, Talent Scouting, International Transfers",2024-09-05,Smith-Crawford
Anita Sherman,FA69406143,Central Africa,Sao Tome and Principe,"Wilfried Zaha, Inaki Williams, Seifeddine Jaziri",True,29,91.98,11627688.54,"€20,016,043.63 - Mohamed Salah",Loyalty Bonus Included,anita.sherman@myers.com,+000683101845,4.53,7,"French, Portuguese, Spanish","Player Marketing, Career Development, International Transfers",2024-05-22,"Rios, Ferguson and Marquez"
Robert Ward,FA6B7ABAF1,West Africa,Liberia,"Ali Maâloul, Anis Ben Slimane, Michael Olunga",True,19,68.72,8411792.2,"€17,202,603.74 - Anis Ben Slimane",Balanced Terms with Bonuses,robert.ward@vasquez.com,+231256198715,4.2,9,"Arabic, Swahili, French, Portuguese","Youth Development, Contract Negotiation, Player Marketing",2024-04-20,"Hood, Griffin and Robinson"
John Cline,FA468E4DF1,Central Africa,Sao Tome and Principe,"Achraf Hakimi, Aymen Dahmen, Inaki Williams, Edmond Tapsoba",True,20,86.87,12826881.97,"€17,611,650.71 - Riyad Mahrez",Market Value Dependent,john.cline@marshall-mccullough.com,+000919751588,3.53,16,"Spanish, Arabic, English","Youth Development, Talent Scouting, Contract Negotiation",2024-02-26,Chan and Sons
Brandon Henderson,FAE8A3443D,East Africa,Comoros,"Ali Maâloul, Mohamed Salah, Wilfried Zaha, Aymen Dahmen",True,74,77.01,4129087.18,"€11,599,772.61 - Inaki Williams",No-trade Clause,brandon.henderson@anderson-sanders.org,+269225099032,4.72,19,"English, Spanish","Career Development, Talent Scouting, Player Marketing",2025-02-22,King-Wagner
Brenda Mccormick,FA8AD78FB5,West Africa,Sierra Leone,"Kalidou Koulibaly, Aymen Dahmen, Mohamed Salah, Mbwana Samatta",False,60,91.45,6876273.12,"€11,092,697.35 - Kalidou Koulibaly",Relegation Release Clause,brenda.mccormick@frazier.org,+232296137570,4.57,13,"Swahili, English","Player Marketing, Career Development, International Transfers",2024-03-25,"Williams, Calhoun and Wade"
Nathan Allison,FAFAEDA78D,West Africa,Niger,"Seifeddine Jaziri, Patson Daka",False,56,89.61,725702.51,"€3,421,024.58 - Kalidou Koulibaly",Signing-on Fee Included,nathan.allison@smith.org,+227644510171,3.9,17,"Swahili, Spanish","Career Development, Youth Development",2024-09-19,Dixon Group
James Hines,FAA093C634,West Africa,Guinea,"Riyad Mahrez, Anis Ben Slimane",False,71,95.66,6751142.91,"€10,654,890.23 - Patson Daka",Loyalty Bonus Included,james.hines@thompson.com,+224555734516,3.84,19,"Portuguese, Spanish, English, Arabic","Youth Development, International Transfers, Career Development",2024-04-02,"Olson, Larson and Sandoval"
Spencer Beard,FA67D24BDC,Southern Africa,South Africa,"Mohamed Salah, Wilfried Zaha, Michael Olunga, Thomas Partey",False,41,76.73,872484.31,"€12,991,005.74 - Kalidou Koulibaly",Appearance-based Bonuses,spencer.beard@delacruz.com,+27857391001,4.28,7,"Swahili, Arabic","Talent Scouting, Contract Negotiation, International Transfers",2024-05-09,"Wolfe, Pearson and Jackson"
Brian Harrison,FAEF7C0822,Central Africa,Angola,"Samuel Chukwueze, Frank Kessié, Aymen Balbouli",True,69,69.83,5803909.8,"€8,483,679.77 - Aymen Dahmen",No-trade Clause,brian.harrison@carpenter.com,+244862537668,3.57,6,"Portuguese, English","Contract Negotiation, International Transfers",2024-07-29,Alexander-Johnson
Matthew Miller,FA7BF9FA72,West Africa,Guinea,"Michael Olunga, Kalidou Koulibaly",True,37,64.0,5564666.22,"€14,296,244.75 - Percy Tau",Relegation Release Clause,matthew.miller@frey.net,+224975320389,3.74,16,"Swahili, English","Talent Scouting, International Transfers",2024-08-26,Garcia Inc
Richard Edwards,FAC7CDD064,East Africa,Somalia,"Thomas Partey, Wahbi Khazri",True,90,66.72,240624.81,"€8,588,189.88 - Seifeddine Jaziri",Championship Clause Activation,richard.edwards@gilbert-fisher.com,+252185052077,3.97,10,"Spanish, Portuguese","Career Development, International Transfers",2024-10-07,Anderson Ltd
Lynn Romero,FAE8F306C7,West Africa,Guinea,"André Onana, Victor Osimhen, Chancel Mbemba",True,87,77.56,12874819.02,"€14,940,551.96 - André Onana",Loyalty Bonus Included,lynn.romero@stone-davis.com,+224419980605,3.53,13,"Arabic, Swahili, English, Spanish","Talent Scouting, Youth Development, Player Marketing",2024-06-19,Avery-Castillo
Martin Gordon,FAD6B113DD,North Africa,Western Sahara,"Percy Tau, Frank Kessié, Mbwana Samatta",False,72,89.13,12448956.11,"€16,106,841.72 - Kalidou Koulibaly",Loyalty Bonus Included,martin.gordon@garcia.org,+000297447883,4.35,24,"French, Arabic, English, Portuguese","Player Marketing, Talent Scouting",2024-08-20,Carter and Sons
James Bell,FABCA02F79,West Africa,Cape Verde,"Aymen Balbouli, Aymen Dahmen, Percy Tau",True,77,60.23,6417637.51,"€17,671,141.12 - Achraf Hakimi",Sponsorship-linked Earnings,james.bell@porter.biz,+238699164244,3.69,19,"French, Swahili, Portuguese, Arabic","Talent Scouting, Contract Negotiation, International Transfers",2025-02-18,"Thornton, Thomas and Mitchell"
Justin Rhodes,FA27508E4B,North Africa,Western Sahara,"Aymen Dahmen, Youssef Msakni, Edmond Tapsoba",True,83,89.18,8267273.82,"€16,249,153.40 - Wilfried Zaha",Appearance-based Bonuses,justin.rhodes@morgan.net,+000960809431,4.87,27,"Swahili, English","Career Development, Talent Scouting",2024-03-03,Tanner-Webb
Heather Avila,FA74A1AE03,Southern Africa,Eswatini (Swaziland),"Frank Kessié, Édouard Mendy, Inaki Williams, Yassine Bounou",False,91,90.29,670863.48,"€17,921,838.29 - Percy Tau",Performance-based + Image Rights,heather.avila@randall.com,+268203288875,3.63,18,"Arabic, French, Portuguese","Career Development, Contract Negotiation",2024-12-28,Payne-Fleming
Joseph Rhodes,FA923BE763,West Africa,Liberia,"Anis Ben Slimane, Édouard Mendy, Thomas Partey, Youssef Msakni",False,45,85.27,4266324.36,"€17,825,489.98 - Kalidou Koulibaly",Balanced Terms with Bonuses,joseph.rhodes@woods.com,+231788602512,4.51,30,"Swahili, English","Player Marketing, Contract Negotiation, Youth Development",2024-04-07,Williams-Harper
Dale Rodriguez,FAA46F1E43,North Africa,Western Sahara,"Anis Ben Slimane, Samuel Chukwueze",False,89,80.59,4943430.16,"€17,434,411.21 - Kalidou Koulibaly",Endorsement Deal Integration,dale.rodriguez@freeman.com,+000218287759,4.5,29,"Portuguese, Spanish, English","Talent Scouting, Career Development",2024-07-16,"Garcia, Rhodes and Johnson"
Jeremiah Herrera,FA6552AAC0,Southern Africa,Botswana,"Percy Tau, Mbwana Samatta, Aymen Dahmen, Edmond Tapsoba",False,91,80.18,7059850.71,"€21,447,612.30 - Ali Maâloul",Youth Development Oriented,jeremiah.herrera@hughes.biz,+267059706105,4.24,29,"Spanish, Arabic, Portuguese","Youth Development, Contract Negotiation",2024-04-14,"Browning, Bell and Cox"
John Phillips,FAE97239A7,Southern Africa,Botswana,"Édouard Mendy, Achraf Hakimi",False,81,92.9,8888259.74,"€9,456,382.56 - Kalidou Koulibaly",Medical & Injury Coverage,john.phillips@bryant-wright.org,+267849312681,4.08,1,"Portuguese, English","International Transfers, Talent Scouting, Career Development",2024-03-29,"Williams, Davenport and Fox"
Hannah Howard,FADC62EA27,West Africa,Benin,"Wahbi Khazri, Yassine Bounou, André Onana, Edmond Tapsoba",False,81,80.49,4733912.55,"€19,485,808.76 - Kalidou Koulibaly",Performance-based + Image Rights,hannah.howard@nguyen.com,+229046546870,4.41,29,"English, Swahili, Spanish, Arabic","Player Marketing, Career Development",2024-04-28,Williams-Morgan
Kimberly Cummings,FADFB160E2,North Africa,Western Sahara,"Percy Tau, Anis Ben Slimane",True,23,75.55,2786436.38,"€5,881,005.40 - Riyad Mahrez",Incentive-driven Performance,kimberly.cummings@walker.com,+000867583915,3.81,5,"Portuguese, Arabic, Swahili","Youth Development, Career Development, Talent Scouting",2024-03-19,"Gay, Wilkinson and Davis"
Nicole Fitzgerald,FA9ADF8CDF,East Africa,Malawi,"Kalidou Koulibaly, Youssef Msakni, Seifeddine Jaziri",False,37,71.84,6359014.66,"€14,596,873.03 - André Onana",Renewal Option at Club’s Discretion,nicole.fitzgerald@sullivan.com,+265112369060,3.51,2,"Spanish, English","Player Marketing, Contract Negotiation",2024-04-26,Mccarthy-Sosa
George Smith,FA5EE8086D,North Africa,Western Sahara,"Mohamed Salah, Edmond Tapsoba, Anis Ben Slimane",True,96,67.92,10297972.05,"€18,221,397.62 - Kalidou Koulibaly",Incentive-driven Performance,george.smith@daniel.biz,+000409916748,4.05,6,"French, Portuguese","Contract Negotiation, International Transfers",2024-07-22,Ortiz-Waters
Timothy Barnett,FA72A4995E,East Africa,Eritrea,"Thomas Partey, Chancel Mbemba",False,60,73.94,9739662.6,"€10,578,969.79 - Aymen Dahmen",Experience-based Scaling,timothy.barnett@hall.com,+291150677168,3.52,25,"Swahili, Spanish","Talent Scouting, Career Development",2024-05-18,"Walker, Chen and Taylor"
Russell Gregory,FA5DFBA942,Southern Africa,Namibia,"Seifeddine Jaziri, Mbwana Samatta",False,41,63.92,9461182.79,"€12,383,445.87 - Frank Kessié",Relegation Release Clause,russell.gregory@leonard.info,+264310306358,4.07,16,"Portuguese, Spanish","International Transfers, Contract Negotiation",2024-06-14,Jones PLC
Kayla Cowan,FA87A38859,East Africa,Rwanda,"Wilfried Zaha, Vincent Aboubakar, Aymen Dahmen, Riyad Mahrez",True,40,70.87,4336361.22,"€15,245,146.05 - Achraf Hakimi",Performance-based + Image Rights,kayla.cowan@rasmussen.biz,+250027153770,4.34,18,"Portuguese, Swahili","Youth Development, Contract Negotiation, Career Development",2024-12-12,"Holland, Armstrong and Deleon"
Nicole Rodriguez,FA586A9153,North Africa,Egypt,"Wahbi Khazri, Edmond Tapsoba",True,38,65.56,9870072.73,"€12,085,128.37 - Chancel Mbemba",Experience-based Scaling,nicole.rodriguez@white.info,+20785095352,4.1,2,"Portuguese, English, Arabic","Contract Negotiation, International Transfers",2024-11-22,Ballard Inc
Heather Burke,FA0514FFD0,Southern Africa,Botswana,"Riyad Mahrez, Inaki Williams",False,55,65.22,13233729.42,"€21,750,998.62 - Riyad Mahrez",Market Value Dependent,heather.burke@crawford-rodriguez.com,+267193600524,4.42,1,"Swahili, English, Arabic","Player Marketing, Career Development, Youth Development",2024-02-24,"Flynn, Nichols and Edwards"
Jeffrey Castillo,FABE25FECB,Central Africa,Chad,"Thomas Partey, Yassine Bounou",False,15,87.31,431741.21,"€7,866,997.90 - Youssef Msakni",Long-term Development Focus,jeffrey.castillo@smith-cain.com,+235360001625,4.92,19,"Swahili, French","International Transfers, Talent Scouting, Player Marketing",2024-11-27,Valentine-Roberson
Ann Ramirez,FA78823334,North Africa,Algeria,"Ali Maâloul, Victor Osimhen, Mbwana Samatta",False,55,97.5,14439206.38,"€17,789,655.76 - Édouard Mendy",Sponsorship-linked Earnings,ann.ramirez@burgess.com,+213092676792,3.88,23,"Swahili, Arabic, Spanish, Portuguese","International Transfers, Contract Negotiation, Player Marketing",2024-07-13,"Bennett, Le and Dominguez"
Virginia Scott,FA2C9E5870,West Africa,Liberia,"Seifeddine Jaziri, Anis Ben Slimane, Aymen Dahmen",False,93,63.9,2426259.85,"€21,702,319.79 - Samuel Chukwueze",Market Value Dependent,virginia.scott@sanford.com,+231771098781,4.81,14,"French, Portuguese, English, Spanish","Player Marketing, International Transfers, Career Development",2024-10-20,Fox LLC
Steven Hunter,FA6AC3F10B,Southern Africa,Botswana,"Percy Tau, Seifeddine Jaziri",True,85,92.25,1777612.28,"€16,020,255.91 - Wahbi Khazri",Renewal Option at Club’s Discretion,steven.hunter@marquez.info,+267087770294,4.23,21,"Portuguese, English, French, Swahili","Talent Scouting, Contract Negotiation, Career Development",2024-05-24,"Rodriguez, Stevenson and Salazar"
Amanda Dyer,FA92985229,Southern Africa,Lesotho,"Yassine Bounou, Wilfried Zaha, Ali Maâloul, Karl Toko Ekambi",True,33,85.02,11029292.29,"€11,447,219.24 - Edmond Tapsoba",Sponsorship-linked Earnings,amanda.dyer@woodard-osborne.com,+266127574419,3.81,28,"French, Swahili, Spanish","Career Development, Player Marketing",2024-04-03,Lee Inc
Michael Adams,FAB578E80F,West Africa,Ivory Coast,"Aymen Dahmen, Anis Ben Slimane, Frank Kessié",True,65,91.83,5836436.0,"€17,505,837.45 - Thomas Partey",No-trade Clause,michael.adams@hernandez.info,+225568716456,4.53,22,"Arabic, French, Swahili","International Transfers, Player Marketing",2024-09-29,"Walker, Monroe and Robinson"
Heidi Thomas,FA435A8C34,North Africa,Western Sahara,"Frank Kessié, Achraf Hakimi, Percy Tau",True,51,72.94,13220924.67,"€21,097,927.61 - Ali Maâloul",Experience-based Scaling,heidi.thomas@mendoza.com,+000958402039,3.57,15,"Spanish, Swahili, French","Player Marketing, Career Development",2024-07-06,Mitchell Ltd
Brandon Allen,FA8866E3B0,Southern Africa,Eswatini (Swaziland),"Yassine Bounou, Kalidou Koulibaly, Inaki Williams",False,37,61.83,11200394.86,"€17,949,716.87 - Wilfried Zaha",Experience-based Scaling,brandon.allen@cabrera.com,+268977934795,4.01,5,"French, Arabic, English, Spanish","Career Development, International Transfers, Youth Development",2024-05-12,James PLC
Bethany Hill,FA917D792C,West Africa,Mali,"Chancel Mbemba, Anis Ben Slimane, Percy Tau",False,27,69.54,11803817.49,"€18,975,008.74 - Achraf Hakimi",Long-term Development Focus,bethany.hill@levine-adams.com,+223578379225,4.19,1,"French, Portuguese","Youth Development, Career Development",2024-12-23,Davis-Garner
Steven Bates,FA169D8E3D,Southern Africa,Namibia,"Mohamed Salah, Percy Tau",True,56,72.24,4591805.0,"€22,410,266.44 - Vincent Aboubakar",Championship Clause Activation,steven.bates@schmidt.com,+264864329673,3.8,18,"Swahili, Arabic, French, English","Contract Negotiation, Career Development, Youth Development",2024-11-10,Mills-Hernandez
Jeremy Simmons,FA875A645F,North Africa,Morocco,"Wahbi Khazri, Mohamed Salah, Aymen Balbouli, Karl Toko Ekambi",True,12,78.41,1536381.97,"€15,373,125.79 - Aymen Dahmen",Signing-on Fee Included,jeremy.simmons@dalton.info,+212087640090,3.98,15,"Swahili, French, Arabic, English","Player Marketing, Contract Negotiation",2024-04-14,"Green, Soto and Jones"
Timothy Lambert,FAD8408D91,North Africa,Egypt,"Percy Tau, Wahbi Khazri, Thomas Partey, Samuel Chukwueze",False,33,79.8,11305539.22,"€20,506,681.37 - Édouard Mendy",Balanced Terms with Bonuses,timothy.lambert@hansen-snyder.com,+20607570754,3.61,15,"Arabic, Spanish","Player Marketing, International Transfers, Talent Scouting",2024-03-23,King Group
Sean Gonzalez,FA61936ED3,North Africa,Egypt,"Victor Osimhen, Vincent Aboubakar",False,55,77.1,5129618.91,"€12,720,822.65 - Achraf Hakimi",Market Value Dependent,sean.gonzalez@carlson.biz,+20391670532,4.72,4,"Spanish, Portuguese, Swahili","Contract Negotiation, Talent Scouting",2024-07-21,"Ochoa, Gardner and Preston"
Kelly Glover,FAEC8708B9,North Africa,Egypt,"Michael Olunga, Seifeddine Jaziri, Achraf Hakimi",False,30,70.63,14493108.65,"€19,574,363.20 - Chancel Mbemba",Signing-on Fee Included,kelly.glover@rogers-noble.com,+20167650430,4.71,4,"Swahili, French","Talent Scouting, Youth Development",2024-03-03,"Young, Quinn and Ford"
Randall Barajas,FA13228B05,Southern Africa,Botswana,"Aymen Dahmen, Mohamed Salah, Thomas Partey, Édouard Mendy",True,65,94.41,9896377.26,"€10,499,625.37 - Wilfried Zaha",Buyout Clause Protection,randall.barajas@hancock.com,+267998889500,4.15,6,"French, Spanish, Swahili","Career Development, International Transfers",2024-09-17,"Kelly, Garcia and Powers"
Melissa Morris,FA0E53563E,East Africa,Tanzania,"Seifeddine Jaziri, Aymen Balbouli",True,33,80.02,12519010.62,"€17,160,846.10 - Sadio Mané",No-trade Clause,melissa.morris@barber.com,+255300652172,4.5,22,"English, Spanish, Portuguese","Talent Scouting, Youth Development, Contract Negotiation",2024-06-11,Ross Ltd
